D0650	14	0.1792	7	0	120	B	4	4	3	5	4	2	
D0650	15	0.0566	4	0	120	B	4	4	3	5	3	2	
D0650	17	0.0755	3	0	120	B	4	4	3	5	4	2	
D0650	18	0.2075	9	1	120	B	5	5	5	5	4	3	
D0650	19	0.1226	6	1	120	B	4	4	4	5	3	2	
D0650	2	0.1415	8	2	120	B	4	5	3	5	3	2	
D0650	22	0.2264	11	2	120	B	4	4	4	5	4	3	
D0650	23	0.2358	11	2	120	B	5	3	3	5	4	2	
D0650	24	0.1698	8	2	120	B	5	3	4	5	4	3	
D0650	25	0.2642	13	2	120	B	3	3	4	5	3	2	
D0650	27	0.1038	6	0	120	B	5	4	4	5	3	2	
D0650	28	0.1698	7	2	120	B	5	3	3	5	4	2	
D0650	29	0.1509	6	0	120	B	4	4	3	5	4	3	
D0650	3	0.066	3	0	120	B	5	5	3	5	4	2	
D0650	32	0.0755	4	2	120	B	1	4	2	5	2	2	
D0650	33	0.0755	4	0	120	B	4	4	3	5	3	2	
D0650	35	0.1038	6	0	120	B	5	5	4	4	3	2	
D0650	5	0.1226	6	1	120	B	4	4	3	5	4	3	
D0650	6	0.1321	5	1	120	B	4	4	4	5	3	2	
D0650	8	0.0472	3	1	120	B	3	4	3	5	3	3	
